chr	start_promoter	end_promoter	strand	gene_name
chr16	92319441	92323441	-	4930563D23RIK
chr16	92357468	92361468	-	KCNE1
chr16	92464146	92468146	-	RCAN1
chr16	92483736	92487736	+	CLIC6
chr16	92824149	92828149	-	RUNX1
chr16	93602063	93606063	-	SETD4
chr16	93605837	93609837	+	CBR1
chr16	93626097	93630097	+	GM5678
chr16	93681215	93685215	+	CBR3
chr16	93709907	93713907	+	DOPEY2
chr16	93830121	93834121	+	MORC3
chr16	93881901	93885901	+	CHAF1B
chr16	94006837	94010837	-	CLDN14
chr16	94083260	94087260	+	SIM2
chr16	94311563	94315563	-	HLCS
chr16	94326420	94330420	+	RIPPLY3
chr16	94369015	94373015	-	PIGP
chr16	94368618	94372618	+	TTC3
chr16	94524830	94528830	-	DSCR3
chr16	94568010	94572010	+	DYRK1A
chr16	94995696	94999696	-	KCNJ6
chr16	95255558	95259558	+	KCNJ15
chr16	95584593	95588593	-	ERG
chr16	95700075	95704075	+	ETS2
chr16	95988960	95992960	-	PSMG1
chr16	96080526	96084526	-	BRWD1
chr16	96125729	96129729	-	HMGN1
chr16	96143407	96147407	+	WRB
chr16	96190257	96194257	-	LCA5L
chr16	96198470	96202470	+	SH3BGR
chr16	96233801	96237801	+	B3GALT5
chr16	96359668	96363668	+	IGSF5
chr16	96441619	96445619	-	ITGB2L
chr16	96465606	96469606	+	PCP4
chr16	97168752	97172752	-	DSCAM
chr16	97354728	97358728	+	BACE2
chr16	97460907	97464907	-	MX1
chr16	97502936	97506936	-	FAM3B
chr16	97488047	97492047	+	GM9242
chr16	97609195	97613195	-	TMPRSS2
chr16	97761737	97765737	-	RIPK4
chr16	97849850	97853850	-	PRDM15
chr16	97920633	97924633	-	C2CD2
chr16	97960621	97964621	-	ZBTB21
chr16	97995323	97999323	+	B230307C23RIK
chr17	3112972	3116972	+	SCAF8
chr17	3324573	3328573	+	TIAM2
chr17	3555713	3559713	-	TFB1M
chr17	3530554	3534554	+	CLDN20
chr17	3694261	3698261	-	NOX3
chr17	4992332	4996332	+	ARID1B
chr17	5438259	5442259	-	TMEM242
chr17	5416767	5420767	-	LDHAL6B
chr17	5490600	5494600	+	ZDHHC14
chr17	5839328	5843328	+	SNX9
chr17	5939280	5943280	+	SYNJ2
chr17	6077741	6081741	-	SERAC1
chr17	6077786	6081786	+	GTF2H5
chr17	6104437	6108437	+	TULP4
chr17	6268470	6272470	+	TMEM181A
chr17	6315474	6319474	-	DYNLT1A
chr17	6428112	6432112	+	DYNLT1B
chr17	6599671	6603671	+	DYNLT1C
chr17	6653939	6657939	-	DYNLT1F
chr17	6671458	6675458	+	SYTL3
chr17	6780784	6784784	-	EZR
chr17	6946356	6950356	-	RSPH3B
chr17	6959156	6963156	-	TAGAP1
chr17	6976860	6980860	+	RNASET2B
chr17	7023837	7027837	+	GM1604B
chr17	7168115	7172115	+	RPS6KA2
chr17	7322646	7326646	+	TCP10A
chr17	7350696	7354696	-	TTLL2
chr17	7383305	7387305	-	GM9992
chr17	7825302	7829302	-	FNDC1
chr17	7924000	7928000	+	TAGAP
chr17	7943653	7947653	+	RSPH3A
chr17	8099228	8103228	-	GM1604A
chr17	8146097	8150097	-	RNASET2A
chr17	8163501	8167501	+	FGFR1OP
chr17	8234043	8238043	+	CCR6
chr17	8280904	8284904	+	MPC1
chr17	8309102	8313102	+	SFT2D1
chr17	8338406	8342406	+	PRR18
chr17	8432423	8436423	+	T
chr17	8523372	8527372	+	PDE10A
chr17	8564950	8568950	-	GM17087
chr17	8986333	8990333	+	1700010I14RIK
chr17	9420060	9424060	+	GM17728
chr17	9667704	9671704	-	PABPC6
chr17	10317361	10321361	-	QK
chr17	10838311	10842311	-	PACRG
chr17	10838384	10842384	+	PARK2
chr17	12116704	12120704	+	AGPAT4
chr17	12316660	12320660	-	MAP3K4
chr17	12376609	12380609	+	PLG
chr17	12505704	12509704	-	SLC22A3
chr17	12582189	12586189	+	SLC22A2
chr17	12673838	12677838	-	SLC22A1
chr17	12767664	12771664	-	IGF2R
chr17	12866143	12870143	-	MAS1
chr17	12874034	12878034	+	MRGPRH
chr17	12908000	12912000	-	PNLDC1
chr17	12914345	12918345	-	MRPL18
chr17	12913701	12917701	+	TCP1
chr17	12938402	12942402	-	ACAT3
chr17	12958747	12962747	-	ACAT2
chr17	12990546	12994546	-	WTAP
chr17	13005839	13009839	+	SOD2
chr17	13050280	13054280	-	GPR31B
chr17	13059104	13063104	+	TCP10B
chr17	13129791	13133791	-	UNC93A
chr17	13219188	13223188	+	SMOK2A
chr17	13228257	13232257	+	SMOK2B
chr17	13352572	13356572	+	TCP10C
chr17	13759825	13763825	-	TCTE2
chr17	13758539	13762539	+	MLLT4
chr17	13946373	13950373	+	GM7168
chr17	13999765	14003765	-	GM7356
chr17	14201831	14205831	-	DACT2
chr17	14277506	14281506	+	SMOC2
chr17	14692262	14696262	-	THBS2
chr17	14932653	14936653	-	WDR27
chr17	14941184	14945184	+	1600012H06RIK
chr17	14959273	14963273	-	PHF10
chr17	15039537	15043537	-	GM3448
chr17	14976864	14980864	+	ERMARD
chr17	15039559	15043559	-	TCTE3
chr17	15374872	15378872	-	DLL1
chr17	15394246	15398246	+	FAM120B
chr17	15496276	15500276	-	PSMB1
chr17	15497888	15501888	+	TBP
chr17	15525301	15529301	-	PDCD2
chr17	15562354	15566354	-	PRDM9
chr17	15702967	15706967	+	CHD1
chr17	15824586	15828586	-	RGMB
chr17	17062113	17066113	+	ZFP960
chr17	17119415	17123415	+	ZFP97
chr17	17400672	17404672	+	LIX1
chr17	17622489	17626489	-	LNPEP
chr17	17701941	17705941	+	VMN2R90
chr17	17828719	17832719	+	SPACA6
chr17	17853188	17857188	-	HAS1
chr17	17881940	17885940	-	FPR1
chr17	17885824	17889824	+	FPR2
chr17	17885852	17889852	+	FPR3
chr17	17909947	17913947	-	GM7535
chr17	18019733	18023733	+	FPR-RS4
chr17	18047484	18051484	+	VMN2R124
chr17	18083057	18087057	+	VMN2R91
chr17	18149930	18153930	+	VMN2R92
chr17	18275508	18279508	-	VMN2R94
chr17	18296281	18300281	+	VMN2R93
chr17	18422104	18426104	+	VMN2R95
chr17	18579727	18583727	+	VMN2R96
chr17	18912322	18916322	+	VMN2R97
chr17	19051493	19055493	+	VMN2R98
chr17	19360135	19364135	+	VMN2R99
chr17	19502811	19506811	+	VMN2R100
chr17	19575231	19579231	+	VMN2R101
chr17	19658399	19662399	+	VMN2R102
chr17	19771363	19775363	+	VMN2R103
chr17	20046205	20050205	-	VMN2R104
chr17	20112226	20116226	-	FPR-RS7
chr17	20181097	20185097	-	FPR-RS6
chr17	20232872	20236872	-	VMN2R105
chr17	20283430	20287430	-	VMN2R106
chr17	20343425	20347425	+	VMN2R107
chr17	20417163	20421163	+	VMN1R224
chr17	20479236	20483236	-	VMN2R108
chr17	20500299	20504299	+	VMN1R225
chr17	20562756	20566756	-	VMN2R109
chr17	20568362	20572362	+	GM5145
chr17	20594259	20598259	-	VMN2R110
chr17	20622877	20626877	-	FPR-RS3
chr17	20685508	20689508	+	VMN1R226
chr17	20775501	20779501	-	VMN1R228
chr17	20812495	20816495	+	VMN1R229
chr17	20844551	20848551	+	VMN1R230
chr17	20888651	20892651	-	VMN1R231
chr17	20912363	20916363	-	VMN1R232
chr17	20943311	20947311	+	PPP2R1A
chr17	20992686	20996686	-	VMN1R233
chr17	21006941	21010941	+	ZFP160
chr17	21091172	21095172	+	GM6811
chr17	21226826	21230826	+	VMN1R234
chr17	21258427	21262427	+	VMN1R235
chr17	21284533	21288533	+	VMN1R236
chr17	21311963	21315963	+	VMN1R237
chr17	21381748	21385748	+	ZFP677
chr17	21421227	21425227	+	ZFP54
chr17	21448352	21452352	+	ZFP51
chr17	21489256	21493256	+	ZFP53
chr17	21553046	21557046	+	ZFP52
chr17	21565046	21569046	+	ZFP948
chr17	21655582	21659582	+	3110052M02RIK
chr17	21688766	21692766	+	GM10509
chr17	21689860	21693860	+	GM10226
chr17	21705741	21709741	+	ZFP760
chr17	21728795	21732795	+	ZFP229
chr17	21843759	21847759	-	ZFP820
chr17	21907926	21911926	-	2210404O09RIK
chr17	21960464	21964464	-	ZFP942
chr17	21960552	21964552	+	ZFP943
chr17	22005301	22009301	-	GM9772
chr17	22164190	22168190	-	ZFP947
chr17	22223614	22227614	-	GM4944
chr17	22359400	22363400	-	ZFP944
chr17	22359453	22363453	+	ZFP758
chr17	22422222	22426222	+	ZFP946
chr17	22571273	22575273	-	VMN2R111
chr17	22599148	22603148	+	VMN2R112
chr17	22687771	22691771	+	GM9805
chr17	22737944	22741944	+	GM5493
chr17	22865134	22869134	-	ZFP945
chr17	22941184	22945184	+	VMN2R113
chr17	23059367	23063367	+	VMN2R-PS130
chr17	23191252	23195252	-	ZFP40
chr17	23310313	23314313	-	VMN2R114
chr17	23341977	23345977	+	VMN2R115
chr17	23382803	23386803	+	VMN2R116
chr17	23477597	23481597	-	VMN2R117
chr17	23562226	23566226	-	ZFP213
chr17	23597487	23601487	-	ZFP13
chr17	23598856	23602856	+	ZSCAN10
chr17	23643269	23647269	-	MMP25
chr17	23658523	23662523	+	CCDC64B
chr17	23671882	23675882	-	THOC6
chr17	23671596	23675596	+	HCFC1R1
chr17	23675449	23679449	-	TNFRSF12A
chr17	23677365	23681365	+	CLDN6
chr17	23682018	23686018	-	CLDN9
chr17	23720783	23724783	-	1520401A03RIK
chr17	23724336	23728336	+	PKMYT1
chr17	23738330	23742330	-	PAQR4
chr17	23743829	23747829	-	KREMEN2
chr17	23769591	23773591	-	FLYWCH1
chr17	23784081	23788081	-	FLYWCH2
chr17	23788662	23792662	+	SRRM2
chr17	23827109	23831109	-	TCEB2
chr17	23834056	23838056	-	PRSS33
chr17	23842172	23846172	-	PRSS41
chr17	23841855	23845855	+	PRSS32
chr17	23866056	23870056	+	PRSS21
chr17	23878876	23882876	+	DCPP1
chr17	23878880	23882880	+	DCPP2
chr17	23915458	23919458	+	DCPP3
chr17	23939672	23943672	+	SBP
chr17	23952919	23956919	-	SBPL
chr17	23973230	23977230	-	PRSS30
chr17	23996100	24000100	-	PRSS22
chr17	24021859	24025859	+	GM5225
chr17	24036144	24040144	+	PRSS27
chr17	24071485	24075485	-	KCTD5
chr17	24148924	24152924	-	PDPK1
chr17	24161766	24165766	-	AMDHD2
chr17	24184287	24188287	-	GM43796
chr17	24167702	24171702	-	ATP6V0C
chr17	24207387	24211387	-	TBC1D24
chr17	24218851	24222851	-	1600002H07RIK
chr17	24249409	24253409	-	CCNF
chr17	24349029	24353029	-	ABCA17
chr17	24349950	24353950	+	ABCA3
chr17	24412675	24416675	+	RNPS1
chr17	24424683	24428683	+	ECI1
chr17	24441105	24445105	-	DNASE1L2
chr17	24453311	24457311	-	E4F1
chr17	24468473	24472473	+	PGP
chr17	24477078	24481078	-	MLST8
chr17	24471884	24475884	+	BRICD5
chr17	24486783	24490783	+	CASKIN1
chr17	24525938	24529938	-	TRAF7
chr17	24532210	24536210	-	RAB26
chr17	24547950	24551950	+	PKD1
chr17	24630629	24634629	-	TSC2
chr17	24630682	24634682	+	NTHL1
chr17	24648305	24652305	-	SLC9A3R2
chr17	24656457	24660457	-	NPW
chr17	24667752	24671752	+	ZFP598
chr17	24687955	24691955	-	SYNGR3
chr17	24694156	24698156	-	GFER
chr17	24694234	24698234	+	NOXO1
chr17	24705660	24709660	-	TBL3
chr17	24716057	24720057	-	RNF151
chr17	24716116	24720116	+	RPS2
chr17	24722478	24726478	-	NDUFB10
chr17	24725820	24729820	+	RPL3L
chr17	24734642	24738642	+	MSRB1
chr17	24751003	24755003	+	HS3ST6
chr17	24802382	24806382	+	MEIOB
chr17	24838143	24842143	+	HAGH
chr17	24848302	24852302	-	FAHD1
chr17	24876770	24880770	+	IGFALS
chr17	24884350	24888350	-	NUBP2
chr17	24884643	24888643	+	SPSB3
chr17	24893087	24897087	-	EME2
chr17	24934977	24938977	-	MAPK8IP3
chr17	24893116	24897116	+	MRPS34
chr17	24894500	24898500	+	NME3
chr17	24958636	24962636	-	HN1L
chr17	25013230	25017230	-	CRAMP1L
chr17	25014091	25018091	+	IFT140
chr17	25079181	25083181	-	TMEM204
chr17	25113967	25117967	-	TELO2
chr17	25118760	25122760	+	PTX4
chr17	25131391	25135391	+	CLCN7
chr17	25160461	25164461	+	CCDC154
chr17	25182561	25186561	+	BC003965
chr17	25186397	25190397	+	UNKL
chr17	25238124	25242124	-	GNPTG
chr17	25238170	25242170	+	TSR3
chr17	25254364	25258364	-	BAIAP3
chr17	25272622	25276622	-	UBE2I
chr17	25296394	25300394	+	PRSS34
chr17	25306646	25310646	+	PRSS28
chr17	25316654	25320654	+	PRSS29
chr17	25343562	25347562	-	TPSAB1
chr17	25364550	25368550	+	TPSB2
chr17	25367273	25371273	+	TPSG1
chr17	25431783	25435783	-	CACNA1H
chr17	25469590	25473590	+	TEKT4
chr17	25495288	25499288	-	SSTR5
chr17	25568686	25572686	-	SOX8
chr17	25577174	25581174	+	LMF1
chr17	25715171	25719171	+	GNG13
chr17	25725419	25729419	-	CHTF18
chr17	25725751	25729751	+	RPUSD1
chr17	25734040	25738040	+	MSLNL
chr17	25752327	25756327	-	MSLN
chr17	25771776	25775776	+	NARFL
chr17	25783673	25787673	-	HAGHL
chr17	25784580	25788580	+	CCDC78
chr17	25790284	25794284	-	FAM173A
chr17	25795136	25799136	-	METRN
chr17	25807085	25811085	+	FBXL16
chr17	25821627	25825627	+	WDR24
chr17	25826867	25830867	+	JMJD8
chr17	25831361	25835361	-	STUB1
chr17	25835295	25839295	-	RHBDL1
chr17	25839763	25843763	-	GM20683
chr17	25842851	25846851	-	RHOT2
chr17	25859501	25863501	-	WDR90
chr17	25866738	25870738	-	FAM195A
chr17	25873464	25877464	+	0610011F06RIK
chr17	25878305	25882305	-	WFIKKN1
chr17	25917727	25921727	-	RAB40C
chr17	25942510	25946510	-	PIGQ
chr17	25942961	25946961	-	NHLRC4
chr17	25950565	25954565	-	A930017K11RIK
chr17	25949472	25953472	+	D630044L22RIK
chr17	25983680	25987680	-	CAPN15
chr17	26067409	26071409	-	RAB11FIP3
chr17	26088329	26092329	-	DECR2
chr17	26093508	26097508	-	NME4
chr17	26097257	26101257	-	GM8186
chr17	26111316	26115316	+	TMEM8
chr17	26121520	26125520	+	MRPL28
chr17	26136688	26140688	+	AXIN1
chr17	26197087	26201087	-	PDIA2
chr17	26205786	26209786	-	ARHGDIG
chr17	26200951	26204951	+	RGS11
chr17	26242223	26246223	-	FAM234A
chr17	26250910	26254910	+	LUC7L
chr17	26412829	26416829	+	NEURL1B
chr17	26506519	26510519	-	DUSP1
chr17	26540760	26544760	+	GM8225
chr17	26559489	26563489	+	ERGIC1
chr17	26674396	26678396	+	ATP6V0E
chr17	26713650	26717650	+	CREBRF
chr17	26779079	26783079	+	BNIP1
chr17	26839565	26843565	-	NKX2-5
chr17	26915091	26919091	+	KIFC5B
chr17	26931127	26935127	+	PHF1
chr17	26937478	26941478	-	CUTA
chr17	26939253	26943253	+	SYNGAP1
chr17	26971167	26975167	+	ZBTB9
chr17	26971217	26975217	+	GGNBP1
chr17	27027009	27031009	-	BAK1
chr17	27055304	27059304	+	ITPR3
chr17	27131916	27135916	-	UQCC2
chr17	27165764	27169764	-	IP6K3
chr17	27202438	27206438	-	LEMD2
chr17	27511341	27515341	-	GRM4
chr17	27554620	27558620	+	HMGA1
chr17	27563749	27567749	-	AI413582
chr17	27621465	27625465	-	NUDT3
chr17	27634629	27638629	-	RPS10
chr17	27653509	27657509	+	PACSIN1
chr17	27726951	27730951	-	SPDEF
chr17	27818558	27822558	-	D17WSU92E
chr17	27837974	27841974	+	SNRPC
chr17	27854490	27858490	+	UHRF1BP1
chr17	27907242	27911242	-	TAF11
chr17	27907340	27911340	+	ANKS1
chr17	28078639	28082639	-	TCP11
chr17	28140316	28144316	+	SCUBE3
chr17	28175207	28179207	+	ZFP523
chr17	28205778	28209778	+	DEF6
chr17	28230754	28234754	+	PPARD
chr17	28311530	28315530	+	FANCE
chr17	28326471	28330471	+	RPL10A
chr17	28348805	28352805	-	TEAD3
chr17	28363182	28367182	-	TULP1
chr17	28515524	28519524	-	FKBP5
chr17	28528860	28532860	+	ARMC12
chr17	28547489	28551489	+	CLPSL2
chr17	28558766	28562766	-	CLPS
chr17	28573718	28577718	+	LHFPL5
chr17	28620521	28624521	-	SRPK1
chr17	28687987	28691987	-	SLC26A8
chr17	28689342	28693342	+	MAPK14
chr17	28767307	28771307	+	MAPK13
chr17	28799090	28803090	+	BRPF3
chr17	28856411	28860411	+	PNPLA1
chr17	28913324	28917324	-	4930539E08RIK
chr17	28940262	28944262	-	PXT1
chr17	28949950	28953950	+	KCTD20
chr17	29005945	29009945	-	STK38
chr17	29030673	29034673	+	SRSF3
chr17	29088979	29092979	+	CDKN1A
chr17	29133056	29137056	+	RAB44
chr17	29235797	29239797	-	CPNE5
chr17	29262158	29266158	-	PPIL1
chr17	29266788	29270788	+	BC004004
chr17	29316877	29320877	+	PI16
chr17	29345904	29349904	-	MTCH1
chr17	29358914	29362914	+	FGD2
chr17	29488812	29492812	+	PIM1
chr17	29517790	29521790	-	GM17657
chr17	29547593	29551593	-	TMEM217
chr17	29547788	29551788	+	TBC1D22B
chr17	29612790	29616790	+	RNF8
chr17	29612876	29616876	+	GM28043
chr17	29658595	29662595	+	CMTR1
chr17	29715012	29719012	-	CCDC167
chr17	29968087	29972087	-	MDGA1
chr17	30003087	30007087	+	ZFAND3
chr17	30574287	30578287	-	BTBD9
chr17	30610659	30614659	-	GLO1
chr17	30622354	30626354	+	DNAH8
chr17	30899867	30903867	+	GLP1R
chr17	30952679	30956679	+	UMODL1
chr17	31055698	31059698	+	ABCG1
chr17	31127646	31131646	-	TFF3
chr17	31142282	31146282	-	TFF2
chr17	31163053	31167053	-	TFF1
chr17	31196975	31200975	-	TMPRSS3
chr17	31205873	31209873	+	UBASH3A
chr17	31275356	31279356	-	RSPH1
chr17	31293483	31297483	+	SLC37A1
chr17	31384234	31388234	+	PDE9A
chr17	31517974	31521974	-	WDR4
chr17	31518115	31522115	+	NDUFV3
chr17	31562749	31566749	+	PKNOX1
chr17	31635199	31639199	-	CBS
chr17	31656754	31660754	-	U2AF1
chr17	31675933	31679933	+	CRYAA
chr17	31853792	31857792	-	SIK1
chr17	32032508	32036508	-	HSF2BP
chr17	32034100	32038100	+	RRP1B
chr17	32164880	32168880	-	NOTCH3
chr17	32187549	32191549	-	EPHX3
chr17	32282722	32286722	-	BRD4
chr17	32319153	32323153	-	AKAP8
chr17	32348581	32352581	-	AKAP8L
chr17	32387401	32391401	-	WIZ
chr17	32401583	32405583	-	RASAL3
chr17	32422167	32426167	-	PGLYRP2
chr17	32466462	32470462	+	CYP4F39
chr17	32504462	32508462	+	CYP4F17
chr17	32534558	32538558	+	CYP4F16
chr17	32619319	32623319	+	CYP4F37
chr17	32657410	32661410	+	CYP4F40
chr17	32683627	32687627	+	CYP4F15
chr17	32786287	32790287	-	ZFP871
chr17	32807853	32811853	-	ZFP811
chr17	32828261	32832261	-	ZFP799
chr17	32884083	32888083	-	ZFP870
chr17	32915342	32919342	-	CYP4F14
chr17	32945402	32949402	-	CYP4F13
chr17	32963814	32967814	+	ZFP472
chr17	32991129	32995129	+	ZFP952
chr17	33031402	33035402	-	ZFP763
chr17	33066058	33070058	-	4921501E09RIK
chr17	33087310	33091310	+	ZFP563
chr17	33137683	33141683	-	MORC2B
chr17	33174416	33178416	+	OLFR55
chr17	33197062	33201062	+	OLFR239
chr17	33214351	33218351	-	GM4461
chr17	33253040	33257040	-	ZFP955A
chr17	33266726	33270726	+	OLFR63
chr17	33287649	33291649	+	ZFP955B
chr17	33356878	33360878	-	ZFP81
chr17	33392641	33396641	-	ZFP101
chr17	33430896	33434896	+	ACTL9
chr17	33522204	33526204	+	ADAMTS10
chr17	33553719	33557719	+	MYO1F
chr17	33627090	33631090	+	ZFP414
chr17	33636056	33640056	+	PRAM1
chr17	33684860	33688860	-	HNRNPM
chr17	33716670	33720670	-	MARCH2
chr17	33758530	33762530	-	RAB11B
chr17	33779575	33783575	-	ANGPTL4
chr17	33808520	33812520	+	KANK3
chr17	33822562	33826562	-	RPS28
chr17	33822591	33826591	+	NDUFA7
chr17	33841091	33845091	+	CD320
chr17	33888661	33892661	-	KIFC1
chr17	33907414	33911414	+	DAXX
chr17	33913899	33917899	+	TAPBP
chr17	33913904	33917904	+	ZBTB22
chr17	33927543	33931543	+	RGL2
chr17	33938343	33942343	-	PFDN6
chr17	33938660	33942660	+	WDR46
chr17	33949477	33953477	-	B3GALT4
chr17	33954001	33958001	-	RPS18
chr17	33953812	33957812	+	VPS52
chr17	33998333	34002333	-	H2-K1
chr17	34022680	34026680	-	RING1
chr17	34026060	34030060	-	H2-KE6
chr17	34029690	34033690	-	SLC39A7
chr17	34029812	34033812	+	RXRB
chr17	34037437	34041437	+	COL11A2
chr17	34090340	34094340	+	H2-OA
chr17	34120634	34124634	-	BRD2
chr17	34133182	34137182	+	H2-DMA
chr17	34141307	34145307	+	H2-DMB2
chr17	34151072	34155072	+	H2-DMB1
chr17	34185764	34189764	-	PSMB9
chr17	34185553	34189553	+	TAP1
chr17	34195721	34199721	+	PSMB8
chr17	34201527	34205527	+	TAP2
chr17	34212459	34216459	-	GM15821
chr17	34236903	34240903	+	H2-OB
chr17	34261209	34265209	+	H2-AB1
chr17	34285827	34289827	-	H2-AA
chr17	34303877	34307877	+	H2-EB1
chr17	34323665	34327665	+	H2-EB2
chr17	34352822	34356822	+	BTNL2
chr17	34375132	34379132	+	BTNL1
chr17	34396820	34400820	+	BC051142
chr17	34473937	34477937	-	BTNL4
chr17	34515352	34519352	-	BTNL6
chr17	34562268	34566268	+	NOTCH4
chr17	34587806	34591806	+	GPSM3
chr17	34589266	34593266	+	PBX2
chr17	34595862	34599862	+	AGER
chr17	34601690	34605690	-	RNF5
chr17	34602262	34606262	+	AGPAT1
chr17	34613971	34617971	-	EGFL8
chr17	34626510	34630510	-	PPT2
chr17	34627533	34631533	+	PRRT1
chr17	34642764	34646764	+	FKBPL
chr17	34645146	34649146	+	ATF6B
chr17	34668535	34672535	+	TNXB
chr17	34741882	34745882	-	C4B
chr17	34802561	34806561	-	CYP21A1
chr17	34834945	34838945	-	STK19
chr17	34835019	34839019	+	DXO
chr17	34848210	34852210	-	SKIV2L
chr17	34848391	34852391	+	NELFE
chr17	34860518	34864518	-	CFB
chr17	34880042	34884042	-	GM20547
chr17	34896265	34900265	-	C2
chr17	34877483	34881483	+	ZBTB12
chr17	34896469	34900469	+	EHMT2
chr17	34912466	34916466	+	SLC44A4
chr17	34929253	34933253	+	NEU1
chr17	34957238	34961238	-	HSPA1B
chr17	34970156	34974156	-	HSPA1A
chr17	34967912	34971912	+	GM20481
chr17	34970703	34974703	+	HSPA1L
chr17	34979862	34983862	+	LSM2
chr17	34998987	35002987	+	VARS
chr17	35014579	35018579	+	VWA7
chr17	35026016	35030016	-	SAPCD1
chr17	35044745	35048745	-	MSH5
chr17	35047966	35051966	+	CLIC1
chr17	35057035	35061035	+	DDAH2
chr17	35064184	35068184	-	G6B
chr17	35063388	35067388	+	LY6G6C
chr17	35076065	35080065	-	LY6G6D
chr17	35074902	35078902	+	LY6G6E
chr17	35083610	35087610	-	LY6G6F
chr17	35087263	35091263	+	ABHD16A
chr17	35106279	35110279	+	LY6G5C
chr17	35113428	35117428	-	LY6G5B
chr17	35120053	35124053	-	CSNK2B
chr17	35119455	35123455	+	GPANK1
chr17	35124373	35128373	+	D17H6S53E
chr17	35130050	35134050	-	APOM
chr17	35133178	35137178	+	BAG6
chr17	35162897	35166897	-	PRRC2A
chr17	35174068	35178068	-	AIF1
chr17	35186439	35190439	-	LST1
chr17	35192439	35196439	+	LTB
chr17	35200007	35204007	-	TNF
chr17	35203351	35207351	-	LTA
chr17	35233792	35237792	-	NFKBIL1
chr17	35218834	35222834	+	GM16181
chr17	35231660	35235660	+	ATP6V1G2
chr17	35239746	35243746	+	DDX39B
chr17	35260730	35264730	+	H2-D1
chr17	35318405	35322405	+	H2-Q1
chr17	35340242	35344242	+	H2-Q2
chr17	35377617	35381617	+	H2-Q4
chr17	35422850	35426850	+	H2-Q6
chr17	35437155	35441155	+	H2-Q7
chr17	35468089	35472089	+	H2-Q10
chr17	35504018	35508018	+	POU5F1
chr17	35514824	35518824	-	TCF19
chr17	35515100	35519100	+	CCHCR1
chr17	35531201	35535201	+	PSORS1C2
chr17	35550128	35554128	+	CDSN
chr17	35565450	35569450	+	2300002M23RIK
chr17	35599549	35603549	+	SFTA2
chr17	35624637	35628637	-	GM9573
chr17	35641695	35645695	-	DPCR1
chr17	35665592	35669592	-	VARS2
chr17	35671739	35675739	-	GTF2H4
chr17	35702621	35706621	-	DDR1
chr17	35819684	35823684	+	IER3
chr17	35821230	35825230	+	FLOT1
chr17	35836306	35840306	-	TUBB5
chr17	35839515	35843515	+	MDC1
chr17	35859318	35863318	+	NRM
chr17	35863593	35867593	+	PPP1R18
chr17	35877819	35881819	+	DHX16
chr17	35895431	35899431	-	2310061I04RIK
chr17	35908075	35912075	-	ATAT1
chr17	35914389	35918389	-	MRPS18B
chr17	35914434	35918434	+	PPP1R10
chr17	35967761	35971761	-	ABCF1
chr17	35978236	35982236	-	PRR3
chr17	35977851	35981851	+	GNL1
chr17	36018560	36022560	-	H2-T24
chr17	36030855	36034855	-	H2-T23
chr17	36040747	36044747	-	H2-T22
chr17	36040961	36044961	+	GM6034
chr17	36056371	36060371	-	GM11127
chr17	36127425	36131425	-	GM7030
chr17	36119678	36123678	+	GM19684
chr17	36166537	36170537	-	GM8909
chr17	36188287	36192287	-	H2-T3
chr17	36256069	36260069	-	RPP21
chr17	36270247	36274247	-	TRIM39
chr17	36284490	36288490	-	H2-M10.2
chr17	36324155	36328155	-	H2-M10.1
chr17	36366417	36370417	-	H2-M10.3
chr17	36460334	36464334	-	H2-M10.4
chr17	36545075	36549075	+	H2-M11
chr17	36640666	36644666	-	H2-M9
chr17	36670219	36674219	-	H2-M1
chr17	36770910	36774910	+	H2-M10.5
chr17	36810171	36814171	+	H2-M10.6
chr17	36835134	36839134	+	TRIM26
chr17	36865210	36869210	-	TRIM15
chr17	36867574	36871574	+	TRIM10
chr17	36888123	36892123	-	TRIM40
chr17	36896118	36900118	+	TRIM31
chr17	36940918	36944918	+	RNF39
chr17	36949741	36953741	-	PPP1R11
chr17	36956559	36960559	-	ZNRD1
chr17	36956592	36960592	+	ZNRD1AS
chr17	36979237	36983237	-	2410137M14RIK
chr17	36987537	36991537	-	H2-M5
chr17	36999163	37003163	+	ZFP57
chr17	37021398	37025398	-	MOG
chr17	37043966	37047966	+	GABBR1
chr17	37086451	37090451	-	OLFR90
chr17	37091872	37095872	-	OLFR91
chr17	37109980	37113980	-	OLFR92
chr17	37150051	37154051	-	OLFR93
chr17	37191892	37195892	+	UBD
chr17	37196011	37200011	-	OLFR94
